CustomerID,Recency,Frequency,Monetary,Cluster,Segment,PC1,PC2
14214,31,5,1004.38,2,At-Risk Valuable Customers,0.6946808403356215,0.05624667904918084
14215,12,6,1789.72,1,High-Value Loyal Customers,1.452253886277852,-0.24564735377555272
14216,3,4,1839.3,1,High-Value Loyal Customers,1.6112376085306672,-1.1122807032496231
14217,2,17,2004.98,1,High-Value Loyal Customers,2.9207649161179274,-0.7711316736580334
14218,43,1,169.48000000000002,3,Inactive Customers,-1.2628386814551626,-0.8094853983026252
14219,4,1,89.94,0,Recent Low-Value Customers,-0.7300319636494796,-2.4169036733052534
14220,247,2,632.4,3,Inactive Customers,-0.9340230327670318,0.9201085769387597
14221,42,9,3432.8,1,High-Value Loyal Customers,1.6267267377194237,0.8866699467762819
14222,177,1,683.17,3,Inactive Customers,-1.1374774208479934,0.5820937362697253
14223,92,3,991.13,2,At-Risk Valuable Customers,-0.08605373046297211,0.5720302765763211
14224,110,4,1050.12,2,At-Risk Valuable Customers,0.07559418782773338,0.7909573384164053
14226,29,5,2232.19,2,At-Risk Valuable Customers,1.0980518254733864,0.3056384942091101
14227,26,10,3350.96,1,High-Value Loyal Customers,1.8793183199779744,0.6194707074793849
14229,52,3,1547.2,2,At-Risk Valuable Customers,0.33997943952184256,0.37739435075830746
14231,184,3,925.71,2,At-Risk Valuable Customers,-0.38122776565325894,0.9832627584613204
14232,43,5,2048.07,2,At-Risk Valuable Customers,0.9108720810299442,0.5171601179007372
14233,49,4,1462.72,2,At-Risk Valuable Customers,0.5374665962240301,0.405779959648707
14234,22,4,775.46,2,At-Risk Valuable Customers,0.5333418218603666,-0.3171744703141053
14235,75,5,3144.86,2,At-Risk Valuable Customers,0.9054611978717851,1.019623284772283
14236,81,2,490.86,3,Inactive Customers,-0.6311424885648191,0.1264409634460867
14237,373,1,161.0,3,Inactive Customers,-2.1048090012037908,0.5287838995093572
14238,326,1,146.85,3,Inactive Customers,-2.0968637124320684,0.41039112667051475
14239,43,11,2380.85,1,High-Value Loyal Customers,1.6092842797702254,0.8382382508893326
14240,30,2,890.34,0,Recent Low-Value Customers,0.022682259749288995,-0.27401239429138224
14241,184,1,213.70000000000002,3,Inactive Customers,-1.7021853759903154,0.18495567360938034
14242,235,2,280.55,3,Inactive Customers,-1.2998199646407318,0.5937238978940353
14243,9,10,2588.77,1,High-Value Loyal Customers,2.136439551295316,-0.10410689157937648
14245,220,2,1693.45,2,At-Risk Valuable Customers,-0.42303038772591894,1.2049795073751648
14246,111,3,1474.06,2,At-Risk Valuable Customers,0.03111098424910181,0.8341628660808705
14247,278,1,136.76999999999998,3,Inactive Customers,-2.0697111481850126,0.28405606276250095
14248,318,1,302.58,3,Inactive Customers,-1.745996588873331,0.656398429527097
14250,7,3,1904.05,0,Recent Low-Value Customers,1.1609339857079657,-0.7459780706933474
14251,2,5,2879.7000000000003,1,High-Value Loyal Customers,2.0987296573568046,-1.0616139286993935
14256,260,2,969.0600000000001,3,Inactive Customers,-0.7512730086845885,1.1075592286971054
14257,64,5,3099.7200000000003,2,At-Risk Valuable Customers,0.9583454887035605,0.9152403645137362
14258,9,9,12669.98,1,High-Value Loyal Customers,2.8036649600918544,0.4368408959705635
14259,142,1,120.0,3,Inactive Customers,-1.8759079706497905,-0.18691245134566936
14261,51,2,1163.45,2,At-Risk Valuable Customers,-0.04813826605728849,0.15116189715657521
14262,8,8,2618.23,1,High-Value Loyal Customers,2.000547055362873,-0.2438976541645508
14264,155,2,333.97,3,Inactive Customers,-1.0591908488000683,0.3944555662892691
14265,109,2,530.18,3,Inactive Customers,-0.7068990910764823,0.3406654492444743
14267,163,3,1516.24,2,At-Risk Valuable Customers,-0.10123746399992074,1.0862109076824031
14270,332,1,492.65000000000003,3,Inactive Customers,-1.5316991518909595,0.8604870874817105
14271,226,1,112.32,3,Inactive Customers,-2.0836045092921434,0.08221428233410877
14272,74,2,437.96,3,Inactive Customers,-0.6510409306632546,0.028475728517114895
14273,51,4,559.97,2,At-Risk Valuable Customers,0.0673682861562343,0.08176852933128675
14276,99,3,1119.74,2,At-Risk Valuable Customers,-0.05594316939229735,0.6623807242634318
14277,15,3,4216.2,2,At-Risk Valuable Customers,1.27316475465689,-0.017441492278664286
14280,197,1,134.04,3,Inactive Customers,-1.9481632459166864,0.0593440524657453
14282,3,15,3729.34,1,High-Value Loyal Customers,2.9986789155200717,-0.40832535547613785
14284,31,2,595.25,0,Recent Low-Value Customers,-0.18024365915969956,-0.40014171197224635
14285,21,4,1910.01,2,At-Risk Valuable Customers,0.9777134109904531,-0.0177333987210487
14286,24,3,4628.75,2,At-Risk Valuable Customers,1.1469192200930782,0.299461165141021
14287,8,3,176.63,0,Recent Low-Value Customers,-0.009935106423308353,-1.534361974139484
14288,213,1,426.6,3,Inactive Customers,-1.4309006481626894,0.5278968812668638
14289,9,6,911.26,0,Recent Low-Value Customers,1.2324592435964585,-0.6573317328321755
14290,11,5,2314.65,1,High-Value Loyal Customers,1.4653897502777917,-0.26211157211603336
14291,2,11,3883.25,1,High-Value Loyal Customers,2.867565214421148,-0.6865508737217549
14292,8,9,4871.93,1,High-Value Loyal Customers,2.3904509745278406,0.02241813387392192
14293,3,4,1046.56,0,Recent Low-Value Customers,1.3438540334624542,-1.317250783983149
14295,40,1,166.20000000000002,3,Inactive Customers,-1.2450733240583227,-0.8613248488700996
14297,18,4,1305.33,2,At-Risk Valuable Customers,0.8532155205483711,-0.24906264441441203
14298,8,44,51527.3,1,High-Value Loyal Customers,4.870150559018386,1.4582651585157984
14299,8,9,3965.62,1,High-Value Loyal Customers,2.292800759929268,-0.052438268075260655
14300,19,1,43.2,0,Recent Low-Value Customers,-1.6021255028091046,-1.8004243435869547
14301,117,1,640.14,3,Inactive Customers,-1.0112140234720002,0.2978219591543793
14304,223,1,383.45,3,Inactive Customers,-1.4988303558771472,0.5181567345782574
14305,71,3,1858.96,2,At-Risk Valuable Customers,0.3099672617713429,0.638376981438467
14306,51,2,2093.32,2,At-Risk Valuable Customers,0.23040403325080128,0.3646859984867188
14307,89,6,2995.72,2,At-Risk Valuable Customers,0.9572461514172268,1.168382772115044
14309,8,9,2352.53,1,High-Value Loyal Customers,2.045094676588196,-0.24232403756447618
14311,243,1,310.26,3,Inactive Customers,-1.6317246100192568,0.4955566444051404
14312,47,6,1611.59,2,At-Risk Valuable Customers,0.9033910971399693,0.5444187471978318
14314,107,1,120.0,3,Inactive Customers,-1.7686421977078297,-0.3648883371046351
14315,45,6,2481.13,2,At-Risk Valuable Customers,1.124309018192557,0.6743192915944086
14317,65,1,508.58000000000004,3,Inactive Customers,-0.8981738474810896,-0.15410155193811473
14320,207,2,477.79,3,Inactive Customers,-0.9996057267857646,0.7067950095709371
14321,11,5,1530.75,2,At-Risk Valuable Customers,1.2692743324145666,-0.4124491275259327
14323,115,2,605.0600000000001,3,Inactive Customers,-0.66461265012761,0.42231066730529787
14326,242,1,183.85,3,Inactive Customers,-1.877427631094052,0.30339965229680665
14327,163,1,311.65,3,Inactive Customers,-1.4777938389078564,0.24528309244390084
14329,17,7,5014.84,1,High-Value Loyal Customers,1.9374547729672642,0.3866566976812375
14331,124,2,462.65999999999997,3,Inactive Customers,-0.8202592767698669,0.37225949711174416
14332,23,3,866.31,0,Recent Low-Value Customers,0.36773835892685214,-0.3356802845709272
14333,68,1,415.2,3,Inactive Customers,-1.011215413265473,-0.19955267064313517
14334,17,8,2552.21,1,High-Value Loyal Customers,1.7235683356516613,0.18627990839595845
14335,16,2,468.26,0,Recent Low-Value Customers,-0.05219758385842276,-0.8882924610839769
14336,17,4,1614.91,2,At-Risk Valuable Customers,0.9747979875645565,-0.20597718245899194
14338,161,2,588.22,3,Inactive Customers,-0.8056146437224198,0.6238241035276373
14339,243,1,309.52,3,Inactive Customers,-1.6328541275879243,0.4946907822923288
14340,219,1,134.7,3,Inactive Customers,-1.9861098335934726,0.12791752633531756
14341,45,8,2182.28,2,At-Risk Valuable Customers,1.2907625920472154,0.7242168944173121
14342,21,4,668.5600000000001,0,Recent Low-Value Customers,0.4800375432969265,-0.39924023867651753
14344,127,8,889.9300000000001,2,At-Risk Valuable Customers,0.47437309387268706,1.0470074982104842
14345,39,1,108.97999999999999,3,Inactive Customers,-1.4344166191959313,-1.029359522221021
14346,121,2,1021.58,2,At-Risk Valuable Customers,-0.43565176232660674,0.6445729749387626
14348,260,1,409.57,3,Inactive Customers,-1.526054034757813,0.6389924305600436
14349,10,1,133.5,0,Recent Low-Value Customers,-0.8456002247683254,-1.7746461418015476
14350,274,1,282.93,3,Inactive Customers,-1.7210372003093513,0.5379558784187128
14351,165,1,51.0,3,Inactive Customers,-2.3336649547455544,-0.3995722368301958
14352,157,4,1078.96,2,At-Risk Valuable Customers,-0.04647382374364045,1.024651311718135
14353,215,1,90.6,3,Inactive Customers,-2.165597616810346,-0.026682144715625924
14354,6,2,163.62,0,Recent Low-Value Customers,-0.21022573443223272,-1.8319064509805008
14355,366,1,174.4,3,Inactive Customers,-2.0598767129539257,0.5457144737671045
14356,80,2,701.23,2,At-Risk Valuable Customers,-0.45748783894739853,0.24818702175711155
14357,43,1,225.77,3,Inactive Customers,-1.1274452963908521,-0.7056959525210833
14359,19,3,912.18,0,Recent Low-Value Customers,0.4618626616363986,-0.4325271759326901
14360,32,4,2128.23,2,At-Risk Valuable Customers,0.8740884221956262,0.2786702718598784
14362,22,1,161.2,0,Recent Low-Value Customers,-1.0385862402500048,-1.2388777716732107
14364,109,8,3717.35,2,At-Risk Valuable Customers,1.2102835397499079,1.4706624172223381
14367,8,16,9261.52,1,High-Value Loyal Customers,3.1752247370207924,0.4599469574994571
14368,320,1,155.0,3,Inactive Customers,-2.064324782146592,0.41816874837312196
14371,295,1,100.5,3,Inactive Customers,-2.2372955956697775,0.21041579677072822
14373,358,1,76.55,3,Inactive Customers,-2.4387445762855813,0.23485394132084217
14375,185,1,257.68,3,Inactive Customers,-1.6158157753447917,0.25616158867216565
14377,191,2,617.05,3,Inactive Customers,-0.8478678145478322,0.7489193273196634
14379,44,2,348.1,0,Recent Low-Value Customers,-0.564537106821975,-0.37871508481552757
14381,52,1,202.68,3,Inactive Customers,-1.2495168502090128,-0.6267682911575975
14382,26,1,626.0699999999999,0,Recent Low-Value Customers,-0.4581772332556091,-0.6453222443972242
14383,38,3,1247.69,2,At-Risk Valuable Customers,0.35516277905377436,0.10471422812657571
14385,9,3,202.11,0,Recent Low-Value Customers,0.013413661891262259,-1.4188008943074537
14386,297,1,142.4,3,Inactive Customers,-2.0758795642855556,0.34039561964667747
14387,33,3,1770.56,2,At-Risk Valuable Customers,0.573565672751287,0.14496019261265553
14388,10,8,3212.84,1,High-Value Loyal Customers,2.0209502481698807,-0.04224814982099066
14389,65,2,1043.46,2,At-Risk Valuable Customers,-0.19084461124868116,0.2627582600620242
14390,10,9,4652.82,1,High-Value Loyal Customers,2.2919390823183803,0.13291007713677097
14393,218,1,67.95,3,Inactive Customers,-2.3056596748284983,-0.12126496094503286
14395,2,9,3507.71,1,High-Value Loyal Customers,2.6543915902490802,-0.7935943350516229
14396,65,2,487.99,3,Inactive Customers,-0.5509751502057904,-0.013309503733173545
14397,3,19,2612.96,1,High-Value Loyal Customers,3.0317672745095248,-0.4519525252667458
14400,149,1,574.7,3,Inactive Customers,-1.1539925366339323,0.41079015320146334
14401,4,13,4051.48,1,High-Value Loyal Customers,2.83192894474373,-0.2880267636275342
14403,130,4,1475.81,2,At-Risk Valuable Customers,0.1736447937359681,1.0196834867888998
14404,34,6,1474.32,2,At-Risk Valuable Customers,0.9818665841219163,0.3118007826398049
14406,119,1,156.75,3,Inactive Customers,-1.6830458943240043,-0.20160973279357478
14407,107,6,2157.73,2,At-Risk Valuable Customers,0.7319312140652802,1.164661949221078
14408,11,7,2606.53,1,High-Value Loyal Customers,1.7819511767835716,-0.10838896865377232
14409,71,6,2059.4500000000003,2,At-Risk Valuable Customers,0.864755657062803,0.890641906668815
14410,92,9,1105.07,2,At-Risk Valuable Customers,0.7943823023807702,0.9636517394036007
14411,311,1,1063.0,3,Inactive Customers,-1.142382832139342,1.0985480348100194
14412,43,2,770.03,2,At-Risk Valuable Customers,-0.1799434259948504,-0.10472533939212944
14413,362,1,122.7,3,Inactive Customers,-2.2214011795608943,0.4117352394907637
14414,92,7,1496.98,2,At-Risk Valuable Customers,0.7364621552073891,0.9882434331836908
14415,1,13,5900.28,1,High-Value Loyal Customers,3.3604097166706173,-0.7322484405372132
14416,22,2,490.22,0,Recent Low-Value Customers,-0.1460017973805534,-0.6800055916694888
14418,4,3,1937.25,0,Recent Low-Value Customers,1.3487296993841293,-1.0376814824234095
14419,11,6,1058.06,2,At-Risk Valuable Customers,1.2335970403449679,-0.48745911349971904
14420,99,1,387.52,3,Inactive Customers,-1.1856637620202481,0.010671525796525826
14421,57,2,813.11,2,At-Risk Valuable Customers,-0.2597053482003824,0.09020020485837185
14422,1,6,4263.64,1,High-Value Loyal Customers,2.5792766389130604,-1.1167384912032263
14423,218,1,265.2,3,Inactive Customers,-1.664626971202947,0.3701359225289798
14424,18,1,322.08,0,Recent Low-Value Customers,-0.6385930812584503,-1.1093482156733956
14426,24,10,4481.67,1,High-Value Loyal Customers,2.0466612149272247,0.6764139525904482
14427,50,2,363.34000000000003,0,Recent Low-Value Customers,-0.5920878286030755,-0.2838166122551827
14428,7,5,1244.83,0,Recent Low-Value Customers,1.3261669784955081,-0.7446767340254683
14431,303,1,470.36,3,Inactive Customers,-1.518808202002087,0.7859114166281164
14432,10,6,2255.51,1,High-Value Loyal Customers,1.6258014770794729,-0.2674582153814525
14434,22,6,1372.8,2,At-Risk Valuable Customers,1.1084688849303144,0.019673550990592554
14436,99,1,89.06,3,Inactive Customers,-1.879370857447298,-0.5211083313574824
14437,366,1,63.0,3,Inactive Customers,-2.538295779533931,0.17896945333589398
14438,306,1,131.9,3,Inactive Customers,-2.1233332789349912,0.33159899174371926
14439,320,1,2661.24,2,At-Risk Valuable Customers,-0.7180384618228071,1.4502007858563895
14440,8,5,2357.6800000000003,1,High-Value Loyal Customers,1.5840553748286204,-0.43780810490873223
14441,1,4,1712.89,1,High-Value Loyal Customers,1.842332658641774,-1.5776316284966199
14442,205,2,1589.82,2,At-Risk Valuable Customers,-0.4261198148949986,1.1374601078054565
14443,54,4,1420.2,2,At-Risk Valuable Customers,0.4870577503656191,0.4554841359759252
14446,1,4,1039.58,0,Recent Low-Value Customers,1.6055459124208193,-1.7591468860331247
14447,19,5,1163.23,2,At-Risk Valuable Customers,0.9438894344731557,-0.18837903517072574
14448,9,2,375.35,0,Recent Low-Value Customers,0.045865189428549,-1.3049782181129377
14449,19,4,907.1,2,At-Risk Valuable Customers,0.661063996573397,-0.34881597019978844
14450,181,3,483.25,3,Inactive Customers,-0.6829720531233379,0.7367979439958422
14451,60,2,662.59,2,At-Risk Valuable Customers,-0.3759854779480807,0.04780871234188635
14452,11,2,264.44,0,Recent Low-Value Customers,-0.189477831595689,-1.3163863386256445
14453,190,1,119.93,3,Inactive Customers,-1.9867786603086126,-0.0036213987187082367
14456,5,9,3062.4,1,High-Value Loyal Customers,2.3251219899650146,-0.40350175530993715
14457,311,1,113.64,3,Inactive Customers,-2.1996428606322866,0.28807688548364674
14459,155,1,1837.92,2,At-Risk Valuable Customers,-0.61788022969099,0.8581165709586932
14460,110,3,434.34,3,Inactive Customers,-0.544549034396889,0.3845617920337241
14461,148,3,2103.06,2,At-Risk Valuable Customers,0.09057674762821032,1.1443394456097742
14462,66,11,2004.02,2,At-Risk Valuable Customers,1.36687634826592,1.042193268551855
14463,98,3,529.62,2,At-Risk Valuable Customers,-0.40691142328320484,0.3840205389520225
14465,247,3,1058.6200000000001,2,At-Risk Valuable Customers,-0.4296168707755337,1.2178286214856235
14466,29,7,2272.4,2,At-Risk Valuable Customers,1.3667481234658085,0.4226687942896069
14467,18,4,598.76,0,Recent Low-Value Customers,0.4838153588135396,-0.5322362872024925
14470,12,2,461.19,0,Recent Low-Value Customers,0.043107164661633904,-1.0638975801526185
14472,104,8,1936.84,2,At-Risk Valuable Customers,0.9188026633700219,1.204098824973871
14473,74,2,234.34000000000003,3,Inactive Customers,-0.9468548489262764,-0.19828839748802216
14474,46,1,547.66,0,Recent Low-Value Customers,-0.7333775566789765,-0.34247390008482814
14475,72,3,925.85,2,At-Risk Valuable Customers,-0.025825509177507002,0.3937515157261932
14476,257,1,215.7,3,Inactive Customers,-1.8248794312673586,0.39920363257789526
14477,20,4,1309.6,2,At-Risk Valuable Customers,0.8165203647740058,-0.18442134580177028
14479,254,2,316.25,3,Inactive Customers,-1.272758103766869,0.6862431619688194
14480,11,1,279.05,0,Recent Low-Value Customers,-0.5308233758184979,-1.4526914947190988
14481,165,2,636.51,3,Inactive Customers,-0.7775558244881788,0.6679426625623086
14482,18,6,2068.15,2,At-Risk Valuable Customers,1.375823684573598,0.047525600370781546
14483,282,1,137.1,3,Inactive Customers,-2.074015356940799,0.29395159662729603
14484,50,1,321.92,3,Inactive Customers,-1.0161268110029122,-0.4835126505109173
14485,39,1,165.75,3,Inactive Customers,-1.2369166990722058,-0.8779606393154513
14487,27,6,1196.33,2,At-Risk Valuable Customers,0.9680601376719461,0.09437729326015792
14488,68,1,1064.28,3,Inactive Customers,-0.5652350317150885,0.14232560212896972
14489,207,1,463.38,3,Inactive Customers,-1.380877769901432,0.5398831204371733
14491,175,2,340.93,3,Inactive Customers,-1.0955261974860828,0.4784161480156438
14493,7,5,2383.2400000000002,1,High-Value Loyal Customers,1.6341771104025768,-0.5085632719789311
14494,26,1,139.56,0,Recent Low-Value Customers,-1.1678074295077217,-1.1893083833350275
14495,51,2,123.8,3,Inactive Customers,-1.1079122879426462,-0.6612364215124729
14496,312,2,538.8100000000001,3,Inactive Customers,-1.0988413542646385,1.0095296609457287
14497,309,1,475.37,3,Inactive Customers,-1.5212594275156293,0.8021489529726411
14498,43,5,1957.32,2,At-Risk Valuable Customers,0.8893761087487211,0.500681801411761
